date,tvl_usd,symbol,fee_tier,project_contract_address
2023-06-01,50588727,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-02,50678949,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-03,50728349,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-04,50860585,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-05,49300533,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-06,62738637,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-07,61943399,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-08,62884540,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-09,62257813,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-10,56238093,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-11,57148309,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-12,57284280,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-13,56724544,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-14,54722511,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-15,53373120,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-16,54673709,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-17,78328228,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-18,76934474,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-19,77121676,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-20,79157412,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-21,85090556,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-22,84611422,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-23,85671896,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-24,85526356,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-25,87628757,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-26,86210719,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-27,86976774,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-28,85358735,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-29,85447984,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-06-30,87413669,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-01,86657945,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-02,86418531,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-03,86642034,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-04,74028023,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-05,68562066,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-06,68517712,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-07,68906463,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-08,69080101,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-09,69561664,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-10,81169628,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-11,81251678,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-12,80222647,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-13,75020828,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-14,74745530,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-15,80089676,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-16,80591631,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-17,80176354,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-18,74157747,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-19,76041845,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-20,76153744,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-21,76078919,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-22,75867332,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-23,75586770,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-24,74800541,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-25,75084495,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-26,74424284,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-27,75172010,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-28,76137858,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-29,74580445,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-30,74246691,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-07-31,74137080,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-01,73921669,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-02,74359845,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-03,74315631,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-04,72515402,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-05,73048485,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-06,72927816,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-07,73090587,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-08,74772421,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-09,74416782,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-10,75052630,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-11,75015852,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-12,75372181,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-13,74976887,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-14,74732099,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-15,71853959,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-16,70876878,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-17,60797225,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-18,60400447,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-19,60516813,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-20,61277889,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-21,60666619,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-22,59177416,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-23,60858443,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-24,60092969,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-25,60451646,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-26,60062435,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-27,59977730,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-28,59827747,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-29,62313250,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-30,61675041,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-08-31,60213044,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-01,37789658,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-04,37495021,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-05,37336710,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-06,34973260,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-07,35383015,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-08,35093294,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-09,35172741,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-10,34929646,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-11,33787587,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-12,34564378,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-13,34787651,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-14,34980905,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-15,35265305,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-16,35033635,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-17,34833949,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-18,35206824,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-19,35232495,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-20,35015300,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-21,34397310,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-22,34572262,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-23,34558067,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-24,34480270,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-25,34661783,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-26,34206485,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-27,34192838,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-28,34984527,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-29,35853280,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-09-30,35998317,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-01,36539518,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-02,35296116,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-03,35537906,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-04,35504901,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-05,35076626,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-06,35542683,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-07,35465175,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-08,35413376,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-09,34176529,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-10,33943144,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-11,34717997,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-12,33713890,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-13,33987149,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-14,34062303,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-15,34020176,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-16,34102734,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-17,33620805,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-18,33669666,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-19,33661127,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-20,34430599,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-21,35009299,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-22,35105679,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-23,31421131,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-24,32239681,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-25,33114090,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-26,33356822,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-27,41441874,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-28,41451200,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-29,42040447,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-30,47661465,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-10-31,38026008,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-01,37989858,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-02,37288114,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-03,38052435,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-04,37678728,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-05,37771830,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-06,38190909,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-07,38725343,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-08,37826524,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-09,39491302,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-10,39975696,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-11,39679306,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-12,39897716,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-13,40117791,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-14,39581141,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-15,40443286,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-16,39851944,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-17,40388842,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-18,40696737,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-19,41427711,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-20,41816973,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-21,41744667,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-22,43706898,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-23,43666060,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-24,41736149,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-25,42077462,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-26,41687619,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-27,40974141,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-28,41257730,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-29,41127783,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-11-30,44923031,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-01,41685892,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-02,42367353,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-03,40396779,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-04,39324267,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-05,39262699,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-06,30754406,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-07,32825624,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-08,33686855,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-09,34113802,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-10,33891953,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-11,32690726,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-12,32165339,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-13,32816287,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-14,33097480,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-15,33148424,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-16,33162967,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-17,32417913,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-18,33887247,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-19,33935169,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-20,33940207,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-21,32795933,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-22,29526793,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-23,29436035,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-24,29467585,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-25,32337800,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-26,35874991,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-27,36182964,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-28,36856650,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-29,36386638,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-30,36517342,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2023-12-31,36396929,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-01,36854770,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-02,37163413,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-03,37199772,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-04,38338820,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-05,38349008,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-06,38948348,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-07,39187797,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-08,39896921,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-09,40661785,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-10,39717949,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-11,33208912,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-12,29040754,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-13,29064358,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-14,28652318,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-15,28638397,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-16,28914270,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-17,30232100,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-18,30926472,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-19,31109960,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-20,31063138,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-21,31511749,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-22,30198308,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-23,27528709,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-24,27667746,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-25,27656587,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-26,27792138,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-27,28357387,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-28,28178721,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-29,28681883,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-30,30630866,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-01-31,30686316,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-01,31160329,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-02,31011910,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-03,31168366,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-04,30590700,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-05,30580303,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-06,31166254,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-07,33869929,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-08,31863370,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-09,34298193,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-10,33298650,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-11,34290162,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-12,34877048,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-13,31890090,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-14,29857585,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-15,30683408,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-16,31477486,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-17,33597528,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-18,32877721,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-19,30493491,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-20,29339385,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-21,28522209,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-22,29047028,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-23,29678359,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-24,30295059,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-25,28946745,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-26,28511678,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-27,26960927,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-28,26491422,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-02-29,24138051,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-03-01,24411445,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
2024-03-02,27949047,WETH-USDT,0.05%,0x11b815efb8f581194ae79006d24e0d814b7697f6
