week,project_contract_address,symbol,fee_tier,tvl_usd
2025-10-20,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,159734102.42857143
2025-10-20,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,561008.6428571428
2025-10-20,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,19402900.0
2025-10-20,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,74221805.28571428
2025-10-20,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,72988343.14285715
2025-10-20,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,12218414.285714285
2025-10-20,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,14446616.761904761
2025-10-20,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,6226247.428571428
2025-10-27,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,2171400.8571428573
2025-10-27,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,10058241.857142856
2025-10-27,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,3166466.285714286
2025-10-27,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,162496495.57142857
2025-10-27,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,552205.4285714285
2025-10-27,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,19448083.42857143
2025-10-27,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,74587224.28571428
2025-10-27,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,86015295.28571428
2025-10-27,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,12807995.714285715
2025-10-27,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,14356615.61904762
2025-10-27,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,6620109.857142857
2025-11-03,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,2032495.0
2025-11-03,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,18497558.42857143
2025-11-03,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,2969605.5714285714
2025-11-03,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,180247160.42857143
2025-11-03,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,516063.5714285714
2025-11-03,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,17761454.14285714
2025-11-03,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,73646959.42857143
2025-11-03,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,74507659.28571428
2025-11-03,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,10433183.857142856
2025-11-03,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,13341256.904761905
2025-11-03,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,4979813.285714285
2025-11-10,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,1989555.0
2025-11-10,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,21159702.57142857
2025-11-10,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,2648392.5714285714
2025-11-10,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,162386038.2857143
2025-11-10,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,503752.28571428574
2025-11-10,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,16793190.285714287
2025-11-10,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,73023480.71428572
2025-11-10,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,67942608.28571428
2025-11-10,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,9097752.0
2025-11-10,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,12891108.857142856
2025-11-10,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,4385071.714285715
2025-11-17,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,1877522.142857143
2025-11-17,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,17192932.14285714
2025-11-17,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,1876893.7142857143
2025-11-17,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,95954592.0
2025-11-17,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,471829.5714285714
2025-11-17,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,15397080.42857143
2025-11-17,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,69149240.71428572
2025-11-17,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,45494194.28571428
2025-11-17,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,6709065.857142857
2025-11-17,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,11706514.761904761
2025-11-17,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,3719003.714285714
2025-11-24,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,1910035.142857143
2025-11-24,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,11984386.42857143
2025-11-24,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,1909848.142857143
2025-11-24,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,72164550.85714285
2025-11-24,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,481609.21428571426
2025-11-24,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,15541197.57142857
2025-11-24,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,68653396.85714285
2025-11-24,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,35329903.571428575
2025-11-24,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,6273968.571428572
2025-11-24,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,11899003.761904761
2025-11-24,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,3746410.285714286
2025-12-01,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,1917944.0
2025-12-01,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,11400951.42857143
2025-12-01,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,1918745.5714285714
2025-12-01,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,72312375.28571428
2025-12-01,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,533341.0714285715
2025-12-01,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,15630191.857142856
2025-12-01,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,69458231.0
2025-12-01,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,36488355.71428572
2025-12-01,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,7041457.571428572
2025-12-01,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,11964441.666666666
2025-12-01,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,3811328.714285714
2025-12-08,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,1971179.142857143
2025-12-08,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,11420045.142857144
2025-12-08,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,1971047.142857143
2025-12-08,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,82200959.28571428
2025-12-08,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,499651.4285714286
2025-12-08,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,15952538.142857144
2025-12-08,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,71024311.0
2025-12-08,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,36949193.85714286
2025-12-08,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,7099155.714285715
2025-12-08,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,12187130.333333334
2025-12-08,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,4127960.285714286
2025-12-15,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,1891984.142857143
2025-12-15,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,11221876.57142857
2025-12-15,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,1887384.7142857143
2025-12-15,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,92817200.14285715
2025-12-15,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,481351.0
2025-12-15,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,15296540.285714285
2025-12-15,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,68457009.57142857
2025-12-15,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,35485699.428571425
2025-12-15,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,7338965.714285715
2025-12-15,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,11685948.047619049
2025-12-15,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,3821105.714285714
2025-12-22,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,1898493.2857142857
2025-12-22,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,11780729.42857143
2025-12-22,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,1880407.142857143
2025-12-22,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,103285819.42857143
2025-12-22,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,485709.71428571426
2025-12-22,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,15260224.57142857
2025-12-22,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,69278134.85714285
2025-12-22,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,37388717.71428572
2025-12-22,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,7600745.857142857
2025-12-22,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,11735831.095238095
2025-12-22,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,3722953.1428571427
2025-12-29,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,1918604.142857143
2025-12-29,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,13195300.42857143
2025-12-29,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,1899777.142857143
2025-12-29,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,107247702.0
2025-12-29,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,487585.4285714286
2025-12-29,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,15457158.714285715
2025-12-29,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,71115342.0
2025-12-29,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,37850128.28571428
2025-12-29,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,8138549.571428572
2025-12-29,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,12548236.333333334
2025-12-29,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,3810086.0
2026-01-05,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,1935800.142857143
2026-01-05,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,19743924.714285713
2026-01-05,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,1917808.5714285714
2026-01-05,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,113539138.42857143
2026-01-05,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,497728.35714285716
2026-01-05,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,15833939.42857143
2026-01-05,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,74118260.71428572
2026-01-05,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,41904914.14285714
2026-01-05,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,8345323.0
2026-01-05,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,13068874.333333334
2026-01-05,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,3813738.285714286
2026-01-12,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,1972674.0
2026-01-12,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,20118703.14285714
2026-01-12,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,1958019.0
2026-01-12,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,119296379.57142857
2026-01-12,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,508706.21428571426
2026-01-12,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,15517675.0
2026-01-12,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,76720813.28571428
2026-01-12,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,43020606.0
2026-01-12,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,10531673.0
2026-01-12,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,12852449.42857143
2026-01-12,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,4304754.714285715
2026-01-19,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,1872495.142857143
2026-01-19,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,18545238.14285714
2026-01-19,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,1861886.2857142857
2026-01-19,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,111768266.42857143
2026-01-19,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,483436.5
2026-01-19,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,12999018.857142856
2026-01-19,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,75169000.85714285
2026-01-19,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,40545767.71428572
2026-01-19,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,11457675.857142856
2026-01-19,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,10887843.904761905
2026-01-19,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,3388739.1428571427
2026-01-26,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,1797116.5714285714
2026-01-26,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,15416566.714285715
2026-01-26,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,1786639.857142857
2026-01-26,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,107883818.42857143
2026-01-26,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,458161.5
2026-01-26,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,12353401.285714285
2026-01-26,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,72081418.0
2026-01-26,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,37328528.571428575
2026-01-26,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,11870972.57142857
2026-01-26,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,10360242.57142857
2026-01-26,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,3460436.0
2026-02-02,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,1585943.857142857
2026-02-02,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,7221651.571428572
2026-02-02,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,1577562.5714285714
2026-02-02,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,73640280.71428572
2026-02-02,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,396480.78571428574
2026-02-02,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,10338792.857142856
2026-02-02,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,67066319.85714286
2026-02-02,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,28826637.85714286
2026-02-02,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,7046687.857142857
2026-02-02,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,8822177.047619049
2026-02-02,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,2891741.714285714
2026-02-09,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,1593674.4285714286
2026-02-09,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,6540127.571428572
2026-02-09,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,1584426.0
2026-02-09,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,63234972.85714286
2026-02-09,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,388278.14285714284
2026-02-09,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,9668613.42857143
2026-02-09,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,78193109.71428572
2026-02-09,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,19840033.42857143
2026-02-09,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,4970340.714285715
2026-02-09,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,8465858.61904762
2026-02-09,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,2710284.714285714
2026-02-16,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,1605655.0
2026-02-16,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,6294028.428571428
2026-02-16,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,1596490.7142857143
2026-02-16,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,60060167.14285714
2026-02-16,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,381647.0714285714
2026-02-16,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,9554709.42857143
2026-02-16,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,85387261.85714285
2026-02-16,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,20216928.14285714
2026-02-16,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,5858770.857142857
2026-02-16,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,8352556.285714285
2026-02-16,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,2639849.0
2026-02-23,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,1548933.857142857
2026-02-23,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,6228712.857142857
2026-02-23,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,1539559.4285714286
2026-02-23,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,54138092.85714286
2026-02-23,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,379654.4285714286
2026-02-23,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,9460928.42857143
2026-02-23,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,88138498.0
2026-02-23,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,19751550.0
2026-02-23,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,7012192.285714285
2026-02-23,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,8269744.523809524
2026-02-23,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,2548866.0
2026-03-02,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,557562.0
2026-03-02,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,6450720.571428572
2026-03-02,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,436319.5714285714
2026-03-02,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,56211688.14285714
2026-03-02,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,390209.85714285716
2026-03-02,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,9758867.166666666
2026-03-02,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,93250948.71428572
2026-03-02,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,20487046.285714287
2026-03-02,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,6116863.0
2026-03-02,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,8541371.111111112
2026-03-02,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,2764094.714285714
2026-03-09,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,565166.1428571428
2026-03-09,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,6751195.285714285
2026-03-09,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,254045.0
2026-03-09,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,61080183.28571428
2026-03-09,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,479443.21428571426
2026-03-09,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,9930839.333333334
2026-03-09,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,95298318.28571428
2026-03-09,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,21352795.285714287
2026-03-09,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,5990351.428571428
2026-03-09,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,8646271.888888888
2026-03-09,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,2828760.0
2026-03-16,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,581695.8571428572
2026-03-16,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,7984314.428571428
2026-03-16,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,261508.7142857143
2026-03-16,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,66129412.28571428
2026-03-16,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,422890.5
2026-03-16,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,10161210.857142856
2026-03-16,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,94430526.71428572
2026-03-16,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,23308139.85714286
2026-03-16,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,5781192.0
2026-03-16,0xd51a44d3fae010294c616388b506acda1bfaae46,USDT-WBTC-WETH,,8835563.42857143
2026-03-16,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,2957780.5714285714
2026-03-23,0x06da0fd433c1a5d7a4faa01111c044910a184553,WETH-USDT,,565856.0
2026-03-23,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,8145932.285714285
2026-03-23,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,USDC-WETH,,254856.2857142857
2026-03-23,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,65375807.71428572
2026-03-23,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,412198.0714285714
2026-03-23,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC-WBTC-WETH,,9747598.0
2026-03-23,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,95232060.85714285
2026-03-23,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,22972201.14285714
2026-03-23,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,5452882.857142857
